2023-05-22T10:19:48.275+0800	[34mINFO[0m	mlink/hub.go:84	[elapsed 117.904501ms, rows 0] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-22 10:19:48.158' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-22T14:09:47.534+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.067984ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:47.594+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.191612ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:47.654+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.416014ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:47.714+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.148463ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:47.773+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.597818ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:47.831+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.70512ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:47.890+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.817994ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:47.950+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.776384ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.009+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.745787ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.068+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.877847ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.129+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.330758ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.190+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.387284ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.249+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.540604ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.308+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.618247ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.366+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.372205ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.425+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.477387ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.489+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.363982ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.549+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.882556ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.608+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.911213ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.667+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.590139ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.725+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.421474ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.784+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.571611ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.843+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.029762ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.902+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.689416ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:48.962+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.549357ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.021+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.635114ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.080+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.699136ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.139+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.634384ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.198+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.394769ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.258+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.286735ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.317+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.75592ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.376+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.715375ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.435+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.766998ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.495+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.109977ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.555+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.102369ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.615+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.632765ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.674+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.705399ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.733+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.508696ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.792+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.563406ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.850+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.333322ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.909+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.033903ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:49.968+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.773501ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.027+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.254665ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.086+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.029811ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.145+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.370031ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.205+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.88645ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.267+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.570547ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.325+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.46991ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.385+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.733939ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.444+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.793219ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.504+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.81269ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.563+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.245869ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.624+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.89941ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.684+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.069905ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.743+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.63396ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:09:50.781+0800	[31mERROR[0m	mlink/hub.go:98	[elapsed 36.468686ms, rows 0] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Auth
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:98
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:49
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:10:23.713+0800	[33mWARN[0m	mlink/hub.go:98	[elapsed 446.024401ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:10:58.036+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.808895ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:11:14.362+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.053827ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:11:45.903+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.486221ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:11:47.622+0800	[31mERROR[0m	mlink/hub.go:98	[elapsed 1.801004ms, rows 0] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Auth
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:98
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:49
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:12:21.803+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 190.971168ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.565+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.425002ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.623+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.242034ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.682+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.64969ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.739+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.037529ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.798+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.35345ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.859+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.224092ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.918+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.600132ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:24.977+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.833589ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.036+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.499518ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.095+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.28151ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.153+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.398817ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.212+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 58.060177ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.270+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.269312ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.328+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.339346ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.387+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.522699ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.445+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.013759ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.503+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.477145ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.561+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.384054ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.621+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.441046ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.678+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.201245ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.736+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.046181ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.794+0800	[34mINFO[0m	mlink/hub.go:98	[elapsed 57.098624ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:12:25.829+0800	[31mERROR[0m	mlink/hub.go:98	[elapsed 34.804468ms, rows 0] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Auth
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:98
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:49
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:15:43.990+0800	[33mWARN[0m	runtime/asm_amd64.s:1598	与中心端的连接已断开
2023-05-22T14:15:44.241+0800	[33mWARN[0m	mlink/hub.go:244	[elapsed 250.840263ms, rows 0] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-22 14:15:43.99' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-22T14:15:44.241+0800	[34mINFO[0m	runtime/proc.go:250	程序运行结束
2023-05-22T14:15:46.453+0800	[34mINFO[0m	mlink/hub.go:252	[elapsed 117.82273ms, rows 0] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-22 14:15:46.335' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-22T14:15:50.163+0800	[34mINFO[0m	mlink/hub.go:106	[elapsed 61.556221ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:15:50.222+0800	[31mERROR[0m	mlink/hub.go:213	[elapsed 58.266548ms, rows 0] UPDATE `minion` SET `id`=172348060820979712,`inet`='172.31.61.168',`mac`='e4:54:e8:a0:3d:67',`goos`='linux',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker'
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Join
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:213
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:98
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:15:50.282+0800	[34mINFO[0m	mlink/hub.go:106	[elapsed 59.072561ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:15:50.340+0800	[31mERROR[0m	mlink/hub.go:213	[elapsed 58.06672ms, rows 0] UPDATE `minion` SET `id`=172348060820979712,`inet`='172.31.61.168',`mac`='e4:54:e8:a0:3d:67',`goos`='linux',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker'
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Join
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:213
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:98
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:15:50.400+0800	[34mINFO[0m	mlink/hub.go:106	[elapsed 59.245964ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:15:50.459+0800	[31mERROR[0m	mlink/hub.go:213	[elapsed 58.108981ms, rows 0] UPDATE `minion` SET `id`=172348060820979712,`inet`='172.31.61.168',`mac`='e4:54:e8:a0:3d:67',`goos`='linux',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker'
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Join
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:213
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:98
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:15:50.519+0800	[34mINFO[0m	mlink/hub.go:106	[elapsed 59.445674ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:15:50.577+0800	[31mERROR[0m	mlink/hub.go:213	[elapsed 58.022333ms, rows 0] UPDATE `minion` SET `id`=172348060820979712,`inet`='172.31.61.168',`mac`='e4:54:e8:a0:3d:67',`goos`='linux',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker'
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Join
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:213
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:98
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:15:50.637+0800	[34mINFO[0m	mlink/hub.go:106	[elapsed 59.040215ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:15:50.695+0800	[31mERROR[0m	mlink/hub.go:213	[elapsed 58.162771ms, rows 0] UPDATE `minion` SET `id`=172348060820979712,`inet`='172.31.61.168',`mac`='e4:54:e8:a0:3d:67',`goos`='linux',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker'
github.com/vela-ssoc/vela-broker/bridge/mlink.(*minionHub).Join
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/mlink/hub.go:213
github.com/vela-ssoc/vela-broker/bridge/gateway.(*minionGateway).ServeHTTP
	/home/wzy/Public/Code/golang/src/github.com/ssoc/vela-broker/bridge/gateway/join.go:98
net/http.serverHandler.ServeHTTP
	/home/wzy/Public/SDK/go/src/net/http/server.go:2936
net/http.(*conn).serve
	/home/wzy/Public/SDK/go/src/net/http/server.go:1995
2023-05-22T14:15:50.755+0800	[34mINFO[0m	mlink/hub.go:106	[elapsed 59.063521ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.168' ORDER BY `minion`.`id` LIMIT 1
2023-05-22T14:15:50.813+0800	[31mERROR[0m	mlink/hub.go:213	[elapsed 57.698453ms, rows 0] UPDATE `minion` SET `id`=172348060820979712,`inet`='172.31.61.168',`mac`='e4:54:e8:a0:3d:67',`goos`='linux',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker'
